	x	y	sigmaxx	sigmayy	sigmaxy
452	-51250.000000	-30052.932780	0.020408	0.013256	0.000000
453	-46250.000000	-30052.932780	0.020408	0.013256	0.000000
454	-41250.000000	-30052.932780	0.013457	0.019364	0.001898
455	-36250.000000	-30052.932780	0.013057	0.018604	0.002003
456	-31250.000000	-30052.932780	0.012678	0.017815	0.002122
457	-26250.000000	-30052.932780	0.012330	0.016987	0.002256
458	-21250.000000	-30052.932780	0.012029	0.016107	0.002404
459	-16250.000000	-30052.932780	0.011798	0.015152	0.002563
460	-11250.000000	-30052.932780	0.011676	0.014097	0.002716
461	-6250.000000	-30052.932780	0.011721	0.012907	0.002826
462	-1250.000000	-30052.932780	0.012001	0.011555	0.002798
463	3750.000000	-30052.932780	0.012550	0.010084	0.002443
464	8750.000000	-30052.932780	0.013214	0.008770	0.001511
465	13750.000000	-30052.932780	0.013541	0.008204	0.000000
466	18750.000000	-30052.932780	0.013214	0.008770	-0.001511
467	23750.000000	-30052.932780	0.012550	0.010084	-0.002443
468	28750.000000	-30052.932780	0.012001	0.011555	-0.002798
469	33750.000000	-30052.932780	0.011721	0.012907	-0.002826
470	38750.000000	-30052.932780	0.011676	0.014097	-0.002716
471	43750.000000	-30052.932780	0.011798	0.015152	-0.002563
472	48750.000000	-30052.932780	0.012029	0.016107	-0.002404
473	53750.000000	-30052.932780	0.012330	0.016987	-0.002256
474	58750.000000	-30052.932780	0.012678	0.017815	-0.002122
475	-61250.000000	-25030.227188	0.013057	0.018604	-0.002003
476	-56250.000000	-25030.227188	0.013457	0.019364	-0.001898
477	-51250.000000	-25030.227188	0.020408	0.013256	0.000000
478	-46250.000000	-25030.227188	0.020408	0.013256	0.000000
479	-41250.000000	-25030.227188	0.020408	0.013256	0.000000
480	-36250.000000	-25030.227188	0.020408	0.013256	0.000000
481	-31250.000000	-25030.227188	0.020408	0.013256	0.000000
482	-26250.000000	-25030.227188	0.020408	0.013256	0.000000
483	-21250.000000	-25030.227188	0.020408	0.013256	0.000000
484	-16250.000000	-25030.227188	0.020408	0.013256	0.000000
485	-11250.000000	-25030.227188	0.020408	0.013256	0.000000
486	-6250.000000	-25030.227188	0.020408	0.013256	0.000000
487	-1250.000000	-25030.227188	0.020408	0.013256	0.000000
488	3750.000000	-25030.227188	0.020408	0.013256	0.000000
489	8750.000000	-25030.227188	0.020408	0.013256	0.000000
490	13750.000000	-25030.227188	0.020408	0.013256	0.000000
491	18750.000000	-25030.227188	0.020408	0.013256	0.000000
492	23750.000000	-25030.227188	0.020408	0.013256	0.000000
493	28750.000000	-25030.227188	0.020408	0.013256	0.000000
494	33750.000000	-25030.227188	0.020408	0.013256	0.000000
495	38750.000000	-25030.227188	0.020408	0.013256	0.000000
496	43750.000000	-25030.227188	0.020408	0.013256	0.000000
497	48750.000000	-25030.227188	0.020408	0.013256	0.000000
498	53750.000000	-25030.227188	0.020408	0.013256	0.000000
499	58750.000000	-25030.227188	0.020408	0.013256	0.000000
500	-61250.000000	-20015.105375	0.020408	0.013256	0.000000
501	-56250.000000	-20015.105375	0.020408	0.013256	0.000000
502	-51250.000000	-20015.105375	0.020408	0.013256	0.000000
503	-46250.000000	-20015.105375	0.013056	0.019479	0.001362
504	-41250.000000	-20015.105375	0.012599	0.018744	0.001448
505	-36250.000000	-20015.105375	0.012149	0.017986	0.001549
506	-31250.000000	-20015.105375	0.011711	0.017197	0.001669
507	-26250.000000	-20015.105375	0.011295	0.016365	0.001812
508	-21250.000000	-20015.105375	0.010917	0.015473	0.001983
509	-16250.000000	-20015.105375	0.010610	0.014492	0.002186
510	-11250.000000	-20015.105375	0.010434	0.013372	0.002414
511	-6250.000000	-20015.105375	0.010502	0.012032	0.002619
512	-1250.000000	-20015.105375	0.010988	0.010370	0.002621
513	3750.000000	-20015.105375	0.011947	0.008503	0.001907
514	8750.000000	-20015.105375	0.012586	0.007503	0.000000
515	13750.000000	-20015.105375	0.011947	0.008503	-0.001907
516	18750.000000	-20015.105375	0.010988	0.010370	-0.002621
517	23750.000000	-20015.105375	0.010502	0.012032	-0.002619
518	28750.000000	-20015.105375	0.010434	0.013372	-0.002414
519	33750.000000	-20015.105375	0.010610	0.014492	-0.002186
520	38750.000000	-20015.105375	0.010917	0.015473	-0.001983
521	43750.000000	-20015.105375	0.011295	0.016365	-0.001812
522	48750.000000	-20015.105375	0.011711	0.017197	-0.001669
523	53750.000000	-20015.105375	0.012149	0.017986	-0.001549
524	58750.000000	-20015.105375	0.012599	0.018744	-0.001448
525	-61250.000000	-15006.039596	0.013056	0.019479	-0.001362
526	-56250.000000	-15006.039596	0.020408	0.013256	0.000000
527	-51250.000000	-15006.039596	0.020408	0.013256	0.000000
528	-46250.000000	-15006.039596	0.020408	0.013256	0.000000
529	-41250.000000	-15006.039596	0.020408	0.013256	0.000000
530	-36250.000000	-15006.039596	0.020408	0.013256	0.000000
531	-31250.000000	-15006.039596	0.020408	0.013256	0.000000
532	-26250.000000	-15006.039596	0.020408	0.013256	0.000000
533	-21250.000000	-15006.039596	0.020408	0.013256	0.000000
534	-16250.000000	-15006.039596	0.020408	0.013256	0.000000
535	-11250.000000	-15006.039596	0.020408	0.013256	0.000000
536	-6250.000000	-15006.039596	0.020408	0.013256	0.000000
537	-1250.000000	-15006.039596	0.020408	0.013256	0.000000
538	3750.000000	-15006.039596	0.020408	0.013256	0.000000
539	8750.000000	-15006.039596	0.020408	0.013256	0.000000
540	13750.000000	-15006.039596	0.020408	0.013256	0.000000
541	18750.000000	-15006.039596	0.020408	0.013256	0.000000
542	23750.000000	-15006.039596	0.020408	0.013256	0.000000
543	28750.000000	-15006.039596	0.020408	0.013256	0.000000
544	33750.000000	-15006.039596	0.020408	0.013256	0.000000
545	38750.000000	-15006.039596	0.020408	0.013256	0.000000
546	43750.000000	-15006.039596	0.020408	0.013256	0.000000
547	48750.000000	-15006.039596	0.020408	0.013256	0.000000
548	53750.000000	-15006.039596	0.020408	0.013256	0.000000
549	58750.000000	-15006.039596	0.020408	0.013256	0.000000
550	-61250.000000	-10001.509443	0.020408	0.013256	0.000000
551	-56250.000000	-10001.509443	0.013283	0.020266	0.000730
552	-51250.000000	-10001.509443	0.012788	0.019562	0.000775
553	-46250.000000	-10001.509443	0.012290	0.018845	0.000828
554	-41250.000000	-10001.509443	0.011787	0.018112	0.000892
555	-36250.000000	-10001.509443	0.011279	0.017357	0.000970
556	-31250.000000	-10001.509443	0.010769	0.016573	0.001067
557	-26250.000000	-10001.509443	0.010261	0.015748	0.001193
558	-21250.000000	-10001.509443	0.009768	0.014865	0.001358
559	-16250.000000	-10001.509443	0.009319	0.013892	0.001582
560	-11250.000000	-10001.509443	0.008993	0.012753	0.001895
561	-6250.000000	-10001.509443	0.009017	0.011258	0.002297
562	-1250.000000	-10001.509443	0.010010	0.008933	0.002393
563	3750.000000	-10001.509443	0.011550	0.006746	0.000000
564	8750.000000	-10001.509443	0.010010	0.008933	-0.002393
565	13750.000000	-10001.509443	0.009017	0.011258	-0.002297
566	18750.000000	-10001.509443	0.008993	0.012753	-0.001895
567	23750.000000	-10001.509443	0.009319	0.013892	-0.001582
568	28750.000000	-10001.509443	0.009768	0.014865	-0.001358
569	33750.000000	-10001.509443	0.010261	0.015748	-0.001193
570	38750.000000	-10001.509443	0.010769	0.016573	-0.001067
571	43750.000000	-10001.509443	0.011279	0.017357	-0.000970
572	48750.000000	-10001.509443	0.011787	0.018112	-0.000892
573	53750.000000	-10001.509443	0.012290	0.018845	-0.000828
574	58750.000000	-10001.509443	0.012788	0.019562	-0.000775
575	-61250.000000	-5000.000000	0.013283	0.020266	-0.000730
576	-56250.000000	-5000.000000	0.020408	0.013256	0.000000
577	-51250.000000	-5000.000000	0.020408	0.013256	0.000000
578	-46250.000000	-5000.000000	0.020408	0.013256	0.000000
579	-41250.000000	-5000.000000	0.020408	0.013256	0.000000
580	-36250.000000	-5000.000000	0.020408	0.013256	0.000000
581	-31250.000000	-5000.000000	0.020408	0.013256	0.000000
582	-26250.000000	-5000.000000	0.020408	0.013256	0.000000
583	-21250.000000	-5000.000000	0.020408	0.013256	0.000000
584	-16250.000000	-5000.000000	0.020408	0.013256	0.000000
585	-11250.000000	-5000.000000	0.020408	0.013256	0.000000
586	-6250.000000	-5000.000000	0.020408	0.013256	0.000000
587	-1250.000000	-5000.000000	0.020408	0.013256	0.000000
588	3750.000000	-5000.000000	0.020408	0.013256	0.000000
589	8750.000000	-5000.000000	0.020408	0.013256	0.000000
590	13750.000000	-5000.000000	0.020408	0.013256	0.000000
591	18750.000000	-5000.000000	0.020408	0.013256	0.000000
592	23750.000000	-5000.000000	0.020408	0.013256	0.000000
593	28750.000000	-5000.000000	0.020408	0.013256	0.000000
594	33750.000000	-5000.000000	0.020408	0.013256	0.000000
595	38750.000000	-5000.000000	0.020408	0.013256	0.000000
596	43750.000000	-5000.000000	0.020408	0.013256	0.000000
597	48750.000000	-5000.000000	0.020408	0.013256	0.000000
598	53750.000000	-5000.000000	0.020408	0.013256	0.000000
599	58750.000000	-5000.000000	0.020408	0.013256	0.000000
600	-61250.000000	0.000000	0.013180	0.020296	0.000147
601	-56250.000000	0.000000	0.012670	0.019599	0.000157
602	-51250.000000	0.000000	0.012153	0.018892	0.000168
603	-46250.000000	0.000000	0.011625	0.018171	0.000181
604	-41250.000000	0.000000	0.011084	0.017434	0.000198
605	-36250.000000	0.000000	0.010527	0.016674	0.000219
606	-31250.000000	0.000000	0.009951	0.015888	0.000247
607	-26250.000000	0.000000	0.009353	0.015068	0.000286
608	-21250.000000	0.000000	0.008729	0.014204	0.000343
609	-16250.000000	0.000000	0.008077	0.013283	0.000437
610	-11250.000000	0.000000	0.007408	0.012274	0.000618
611	-6250.000000	0.000000	0.006850	0.011030	0.001115
612	-1250.000000	0.000000	0.010402	0.005915	0.000000
613	3750.000000	0.000000	0.006850	0.011030	-0.001115
614	8750.000000	0.000000	0.007408	0.012274	-0.000618
615	13750.000000	0.000000	0.008077	0.013283	-0.000437
616	18750.000000	0.000000	0.008729	0.014204	-0.000343
617	23750.000000	0.000000	0.009353	0.015068	-0.000286
618	28750.000000	0.000000	0.009951	0.015888	-0.000247
619	33750.000000	0.000000	0.010527	0.016674	-0.000219
620	38750.000000	0.000000	0.011084	0.017434	-0.000198
621	43750.000000	0.000000	0.011625	0.018171	-0.000181
622	48750.000000	0.000000	0.012153	0.018892	-0.000168
623	53750.000000	0.000000	0.012670	0.019599	-0.000157
624	58750.000000	0.000000	0.013180	0.020296	-0.000147
625	-61250.000000	5000.000000	0.020408	0.013256	0.000000
626	-56250.000000	5000.000000	0.020408	0.013256	0.000000
627	-51250.000000	5000.000000	0.020408	0.013256	0.000000
628	-46250.000000	5000.000000	0.020408	0.013256	0.000000
629	-41250.000000	5000.000000	0.020408	0.013256	0.000000
630	-36250.000000	5000.000000	0.020408	0.013256	0.000000
631	-31250.000000	5000.000000	0.020408	0.013256	0.000000
632	-26250.000000	5000.000000	0.020408	0.013256	0.000000
633	-21250.000000	5000.000000	0.020408	0.013256	0.000000
634	-16250.000000	5000.000000	0.020408	0.013256	0.000000
635	-11250.000000	5000.000000	0.020408	0.013256	0.000000
636	-6250.000000	5000.000000	0.020408	0.013256	0.000000
637	-1250.000000	5000.000000	0.020408	0.013256	0.000000
638	3750.000000	5000.000000	0.020408	0.013256	0.000000
639	8750.000000	5000.000000	0.020408	0.013256	0.000000
640	13750.000000	5000.000000	0.020408	0.013256	0.000000
641	18750.000000	5000.000000	0.020408	0.013256	0.000000
642	23750.000000	5000.000000	0.020408	0.013256	0.000000
643	28750.000000	5000.000000	0.020408	0.013256	0.000000
644	33750.000000	5000.000000	0.020408	0.013256	0.000000
645	38750.000000	5000.000000	0.020408	0.013256	0.000000
646	43750.000000	5000.000000	0.020408	0.013256	0.000000
647	48750.000000	5000.000000	0.020408	0.013256	0.000000
648	53750.000000	5000.000000	0.020408	0.013256	0.000000
649	58750.000000	5000.000000	0.013214	0.020286	-0.000441
650	-61250.000000	10001.509443	0.012710	0.019586	-0.000468
651	-56250.000000	10001.509443	0.012199	0.018876	-0.000501
652	-51250.000000	10001.509443	0.011679	0.018151	-0.000541
653	-46250.000000	10001.509443	0.011149	0.017408	-0.000590
654	-41250.000000	10001.509443	0.010609	0.016640	-0.000652
655	-36250.000000	10001.509443	0.010056	0.015840	-0.000733
656	-31250.000000	10001.509443	0.009495	0.014997	-0.000843
657	-26250.000000	10001.509443	0.008935	0.014092	-0.001001
658	-21250.000000	10001.509443	0.008408	0.013085	-0.001246
659	-16250.000000	10001.509443	0.008042	0.011850	-0.001661
660	-11250.000000	10001.509443	0.008475	0.009820	-0.002306
661	-6250.000000	10001.509443	0.010992	0.006341	0.000000
662	-1250.000000	10001.509443	0.008475	0.009820	0.002306
663	3750.000000	10001.509443	0.008042	0.011850	0.001661
664	8750.000000	10001.509443	0.008408	0.013085	0.001246
665	13750.000000	10001.509443	0.008935	0.014092	0.001001
666	18750.000000	10001.509443	0.009495	0.014997	0.000843
667	23750.000000	10001.509443	0.010056	0.015840	0.000733
668	28750.000000	10001.509443	0.010609	0.016640	0.000652
669	33750.000000	10001.509443	0.011149	0.017408	0.000590
670	38750.000000	10001.509443	0.011679	0.018151	0.000541
671	43750.000000	10001.509443	0.012199	0.018876	0.000501
672	48750.000000	10001.509443	0.012710	0.019586	0.000468
673	53750.000000	10001.509443	0.013214	0.020286	0.000441
674	58750.000000	10001.509443	0.020408	0.013256	0.000000
675	-61250.000000	15006.039596	0.020408	0.013256	0.000000
676	-56250.000000	15006.039596	0.020408	0.013256	0.000000
677	-51250.000000	15006.039596	0.020408	0.013256	0.000000
678	-46250.000000	15006.039596	0.020408	0.013256	0.000000
679	-41250.000000	15006.039596	0.020408	0.013256	0.000000
680	-36250.000000	15006.039596	0.020408	0.013256	0.000000
681	-31250.000000	15006.039596	0.020408	0.013256	0.000000
682	-26250.000000	15006.039596	0.020408	0.013256	0.000000
683	-21250.000000	15006.039596	0.020408	0.013256	0.000000
684	-16250.000000	15006.039596	0.020408	0.013256	0.000000
685	-11250.000000	15006.039596	0.020408	0.013256	0.000000
686	-6250.000000	15006.039596	0.020408	0.013256	0.000000
687	-1250.000000	15006.039596	0.020408	0.013256	0.000000
688	3750.000000	15006.039596	0.020408	0.013256	0.000000
689	8750.000000	15006.039596	0.020408	0.013256	0.000000
690	13750.000000	15006.039596	0.020408	0.013256	0.000000
691	18750.000000	15006.039596	0.020408	0.013256	0.000000
692	23750.000000	15006.039596	0.020408	0.013256	0.000000
693	28750.000000	15006.039596	0.020408	0.013256	0.000000
694	33750.000000	15006.039596	0.020408	0.013256	0.000000
695	38750.000000	15006.039596	0.020408	0.013256	0.000000
696	43750.000000	15006.039596	0.020408	0.013256	0.000000
697	48750.000000	15006.039596	0.020408	0.013256	0.000000
698	53750.000000	15006.039596	0.013384	0.020236	-0.001013
699	58750.000000	15006.039596	0.012904	0.019525	-0.001074
700	-61250.000000	20015.105375	0.012424	0.018800	-0.001145
701	-56250.000000	20015.105375	0.011945	0.018056	-0.001230
702	-51250.000000	20015.105375	0.011468	0.017286	-0.001332
703	-46250.000000	20015.105375	0.011000	0.016479	-0.001457
704	-41250.000000	20015.105375	0.010553	0.015622	-0.001613
705	-36250.000000	20015.105375	0.010148	0.014690	-0.001809
706	-31250.000000	20015.105375	0.009835	0.013639	-0.002055
707	-26250.000000	20015.105375	0.009723	0.012378	-0.002346
708	-21250.000000	20015.105375	0.010044	0.010734	-0.002572
709	-16250.000000	20015.105375	0.011115	0.008567	-0.002163
710	-11250.000000	20015.105375	0.012080	0.007132	0.000000
711	-6250.000000	20015.105375	0.011115	0.008567	0.002163
712	-1250.000000	20015.105375	0.010044	0.010734	0.002572
713	3750.000000	20015.105375	0.009723	0.012378	0.002346
714	8750.000000	20015.105375	0.009835	0.013639	0.002055
715	13750.000000	20015.105375	0.010148	0.014690	0.001809
716	18750.000000	20015.105375	0.010553	0.015622	0.001613
717	23750.000000	20015.105375	0.011000	0.016479	0.001457
718	28750.000000	20015.105375	0.011468	0.017286	0.001332
719	33750.000000	20015.105375	0.011945	0.018056	0.001230
720	38750.000000	20015.105375	0.012424	0.018800	0.001145
721	43750.000000	20015.105375	0.012904	0.019525	0.001074
722	48750.000000	20015.105375	0.013384	0.020236	0.001013
723	53750.000000	20015.105375	0.020408	0.013256	0.000000
724	58750.000000	20015.105375	0.020408	0.013256	0.000000
725	-61250.000000	25030.227188	0.020408	0.013256	0.000000
726	-56250.000000	25030.227188	0.020408	0.013256	0.000000
727	-51250.000000	25030.227188	0.020408	0.013256	0.000000
728	-46250.000000	25030.227188	0.020408	0.013256	0.000000
729	-41250.000000	25030.227188	0.020408	0.013256	0.000000
730	-36250.000000	25030.227188	0.020408	0.013256	0.000000
731	-31250.000000	25030.227188	0.020408	0.013256	0.000000
732	-26250.000000	25030.227188	0.020408	0.013256	0.000000
733	-21250.000000	25030.227188	0.020408	0.013256	0.000000
734	-16250.000000	25030.227188	0.020408	0.013256	0.000000
735	-11250.000000	25030.227188	0.020408	0.013256	0.000000
736	-6250.000000	25030.227188	0.020408	0.013256	0.000000
737	-1250.000000	25030.227188	0.020408	0.013256	0.000000
738	3750.000000	25030.227188	0.020408	0.013256	0.000000
739	8750.000000	25030.227188	0.020408	0.013256	0.000000
740	13750.000000	25030.227188	0.020408	0.013256	0.000000
741	18750.000000	25030.227188	0.020408	0.013256	0.000000
742	23750.000000	25030.227188	0.020408	0.013256	0.000000
743	28750.000000	25030.227188	0.020408	0.013256	0.000000
744	33750.000000	25030.227188	0.020408	0.013256	0.000000
745	38750.000000	25030.227188	0.020408	0.013256	0.000000
746	43750.000000	25030.227188	0.020408	0.013256	0.000000
747	48750.000000	25030.227188	0.020408	0.013256	0.000000
748	53750.000000	25030.227188	0.013241	0.019425	-0.001638
749	58750.000000	25030.227188	0.012811	0.018677	-0.001735
750	-61250.000000	30052.932780	0.012395	0.017904	-0.001848
751	-56250.000000	30052.932780	0.012001	0.017096	-0.001978
752	-51250.000000	30052.932780	0.011641	0.016238	-0.002129
753	-46250.000000	30052.932780	0.011337	0.015313	-0.002300
754	-41250.000000	30052.932780	0.011127	0.014289	-0.002487
755	-36250.000000	30052.932780	0.011073	0.013121	-0.002665
756	-31250.000000	30052.932780	0.011271	0.011753	-0.002756
757	-26250.000000	30052.932780	0.011820	0.010165	-0.002557
758	-21250.000000	30052.932780	0.012625	0.008596	-0.001689
759	-16250.000000	30052.932780	0.013072	0.007859	0.000000
760	-11250.000000	30052.932780	0.012625	0.008596	0.001689
761	-6250.000000	30052.932780	0.011820	0.010165	0.002557
762	-1250.000000	30052.932780	0.011271	0.011753	0.002756
763	3750.000000	30052.932780	0.011073	0.013121	0.002665
764	8750.000000	30052.932780	0.011127	0.014289	0.002487
765	13750.000000	30052.932780	0.011337	0.015313	0.002300
766	18750.000000	30052.932780	0.011641	0.016238	0.002129
767	23750.000000	30052.932780	0.012001	0.017096	0.001978
768	28750.000000	30052.932780	0.012395	0.017904	0.001848
769	33750.000000	30052.932780	0.012811	0.018677	0.001735
770	38750.000000	30052.932780	0.013241	0.019425	0.001638
771	43750.000000	30052.932780	0.020408	0.013256	0.000000
772	48750.000000	30052.932780	0.020408	0.013256	0.000000
773	53750.000000	30052.932780	0.020408	0.013256	0.000000
774	58750.000000	30052.932780	0.020408	0.013256	0.000000
775	-61250.000000	35084.759109	0.020408	0.013256	0.000000
776	-56250.000000	35084.759109	0.020408	0.013256	0.000000
777	-51250.000000	35084.759109	0.020408	0.013256	0.000000
778	-46250.000000	35084.759109	0.020408	0.013256	0.000000
779	-41250.000000	35084.759109	0.020408	0.013256	0.000000
780	-36250.000000	35084.759109	0.020408	0.013256	0.000000
781	-31250.000000	35084.759109	0.020408	0.013256	0.000000
782	-26250.000000	35084.759109	0.020408	0.013256	0.000000
783	-21250.000000	35084.759109	0.020408	0.013256	0.000000
784	-16250.000000	35084.759109	0.020408	0.013256	0.000000
785	-11250.000000	35084.759109	0.020408	0.013256	0.000000
786	-6250.000000	35084.759109	0.020408	0.013256	0.000000
787	-1250.000000	35084.759109	0.020408	0.013256	0.000000
788	3750.000000	35084.759109	0.020408	0.013256	0.000000
789	8750.000000	35084.759109	0.020408	0.013256	0.000000
790	13750.000000	35084.759109	0.020408	0.013256	0.000000
791	18750.000000	35084.759109	0.020408	0.013256	0.000000
792	23750.000000	35084.759109	0.020408	0.013256	0.000000
793	28750.000000	35084.759109	0.020408	0.013256	0.000000
794	33750.000000	35084.759109	0.020408	0.013256	0.000000
795	38750.000000	35084.759109	0.020408	0.013256	0.000000
796	43750.000000	35084.759109	0.020408	0.013256	0.000000
797	48750.000000	35084.759109	0.013701	0.019298	-0.002142
798	53750.000000	35084.759109	0.013333	0.018526	-0.002251
799	58750.000000	35084.759109	0.012993	0.017722	-0.002371
800	-61250.000000	40127.254236	0.012692	0.016877	-0.002501
801	-56250.000000	40127.254236	0.012448	0.015975	-0.002639
802	-51250.000000	40127.254236	0.012285	0.015000	-0.002774
803	-46250.000000	40127.254236	0.012239	0.013928	-0.002882
804	-41250.000000	40127.254236	0.012358	0.012739	-0.002917
805	-36250.000000	40127.254236	0.012682	0.011434	-0.002780
806	-31250.000000	40127.254236	0.013200	0.010096	-0.002314
807	-26250.000000	40127.254236	0.013747	0.008987	-0.001366
808	-21250.000000	40127.254236	0.013995	0.008537	0.000000
809	-16250.000000	40127.254236	0.013747	0.008987	0.001366
810	-11250.000000	40127.254236	0.013200	0.010096	0.002314
811	-6250.000000	40127.254236	0.012682	0.011434	0.002780
812	-1250.000000	40127.254236	0.012358	0.012739	0.002917
813	3750.000000	40127.254236	0.012239	0.013928	0.002882
814	8750.000000	40127.254236	0.012285	0.015000	0.002774
815	13750.000000	40127.254236	0.012448	0.015975	0.002639
816	18750.000000	40127.254236	0.012692	0.016877	0.002501
817	23750.000000	40127.254236	0.012993	0.017722	0.002371
818	28750.000000	40127.254236	0.013333	0.018526	0.002251
819	33750.000000	40127.254236	0.013701	0.019298	0.002142
820	38750.000000	40127.254236	0.020408	0.013256	0.000000
821	43750.000000	40127.254236	0.020408	0.013256	0.000000
822	48750.000000	40127.254236	0.020408	0.013256	0.000000
823	53750.000000	40127.254236	0.020408	0.013256	0.000000
824	58750.000000	40127.254236	0.020408	0.013256	0.000000
825	-61250.000000	45181.979250	0.020408	0.013256	0.000000
826	-56250.000000	45181.979250	0.020408	0.013256	0.000000
827	-51250.000000	45181.979250	0.020408	0.013256	0.000000
828	-46250.000000	45181.979250	0.020408	0.013256	0.000000
829	-41250.000000	45181.979250	0.020408	0.013256	0.000000
830	-36250.000000	45181.979250	0.020408	0.013256	0.000000
831	-31250.000000	45181.979250	0.020408	0.013256	0.000000
832	-26250.000000	45181.979250	0.020408	0.013256	0.000000
833	-21250.000000	45181.979250	0.020408	0.013256	0.000000
834	-16250.000000	45181.979250	0.020408	0.013256	0.000000
835	-11250.000000	45181.979250	0.020408	0.013256	0.000000
836	-6250.000000	45181.979250	0.020408	0.013256	0.000000
837	-1250.000000	45181.979250	0.020408	0.013256	0.000000
838	3750.000000	45181.979250	0.020408	0.013256	0.000000
839	8750.000000	45181.979250	0.020408	0.013256	0.000000
840	13750.000000	45181.979250	0.020408	0.013256	0.000000
841	18750.000000	45181.979250	0.020408	0.013256	0.000000
842	23750.000000	45181.979250	0.020408	0.013256	0.000000
843	28750.000000	45181.979250	0.020408	0.013256	0.000000
844	33750.000000	45181.979250	0.020408	0.013256	0.000000
845	38750.000000	45181.979250	0.020408	0.013256	0.000000
846	43750.000000	45181.979250	0.014260	0.019161	-0.002579
847	48750.000000	45181.979250	0.013958	0.018366	-0.002683
848	53750.000000	45181.979250	0.013696	0.017538	-0.002791
849	58750.000000	45181.979250	0.013485	0.016666	-0.002898
850	-61250.000000	50250.510225	0.013344	0.015740	-0.002993
851	-56250.000000	50250.510225	0.013294	0.014748	-0.003060
852	-51250.000000	50250.510225	0.013359	0.013681	-0.003065
853	-46250.000000	50250.510225	0.013563	0.012546	-0.002956
854	-41250.000000	50250.510225	0.013904	0.011382	-0.002653
855	-36250.000000	50250.510225	0.014330	0.010295	-0.002066
856	-31250.000000	50250.510225	0.014708	0.009483	-0.001151
857	-26250.000000	50250.510225	0.014862	0.009176	0.000000
858	-21250.000000	50250.510225	0.014708	0.009483	0.001151
859	-16250.000000	50250.510225	0.014330	0.010295	0.002066
860	-11250.000000	50250.510225	0.013904	0.011382	0.002653
861	-6250.000000	50250.510225	0.013563	0.012546	0.002956
862	-1250.000000	50250.510225	0.013359	0.013681	0.003065
863	3750.000000	50250.510225	0.013294	0.014748	0.003060
864	8750.000000	50250.510225	0.013344	0.015740	0.002993
865	13750.000000	50250.510225	0.013485	0.016666	0.002898
866	18750.000000	50250.510225	0.013696	0.017538	0.002791
867	23750.000000	50250.510225	0.013958	0.018366	0.002683
868	28750.000000	50250.510225	0.014260	0.019161	0.002579
869	33750.000000	50250.510225	0.020408	0.013256	0.000000
870	38750.000000	50250.510225	0.020408	0.013256	0.000000
871	43750.000000	50250.510225	0.020408	0.013256	0.000000
872	48750.000000	50250.510225	0.020408	0.013256	0.000000
873	53750.000000	50250.510225	0.020408	0.013256	0.000000
874	58750.000000	50250.510225	0.020408	0.013256	0.000000
875	-61250.000000	55334.440217	0.020408	0.013256	0.000000
876	-56250.000000	55334.440217	0.020408	0.013256	0.000000
877	-51250.000000	55334.440217	0.020408	0.013256	0.000000
878	-46250.000000	55334.440217	0.020408	0.013256	0.000000
879	-41250.000000	55334.440217	0.020408	0.013256	0.000000
880	-36250.000000	55334.440217	0.020408	0.013256	0.000000
881	-31250.000000	55334.440217	0.020408	0.013256	0.000000
882	-26250.000000	55334.440217	0.020408	0.013256	0.000000
883	-21250.000000	55334.440217	0.020408	0.013256	0.000000
884	-16250.000000	55334.440217	0.020408	0.013256	0.000000
885	-11250.000000	55334.440217	0.020408	0.013256	0.000000
886	-6250.000000	55334.440217	0.020408	0.013256	0.000000
887	-1250.000000	55334.440217	0.020408	0.013256	0.000000
888	3750.000000	55334.440217	0.020408	0.013256	0.000000
889	8750.000000	55334.440217	0.020408	0.013256	0.000000
890	13750.000000	55334.440217	0.020408	0.013256	0.000000
891	18750.000000	55334.440217	0.020408	0.013256	0.000000
892	23750.000000	55334.440217	0.020408	0.013256	0.000000
893	28750.000000	55334.440217	0.020408	0.013256	0.000000
894	33750.000000	55334.440217	0.020408	0.013256	0.000000
895	38750.000000	55334.440217	0.020408	0.013256	0.000000
896	43750.000000	55334.440217	0.014656	0.018218	-0.003030
897	48750.000000	55334.440217	0.014465	0.017375	-0.003112
898	53750.000000	55334.440217	0.014333	0.016492	-0.003179
899	58750.000000	55334.440217	0.014273	0.015563	-0.003217
900	-61250.000000	60435.381304	0.014301	0.014585	-0.003206
901	-56250.000000	60435.381304	0.014429	0.013564	-0.003112
902	-51250.000000	60435.381304	0.014660	0.012521	-0.002889
903	-46250.000000	60435.381304	0.014972	0.011510	-0.002484
904	-41250.000000	60435.381304	0.015311	0.010628	-0.001853
905	-36250.000000	60435.381304	0.015581	0.010009	-0.000999
906	-31250.000000	60435.381304	0.015686	0.009784	0.000000
907	-26250.000000	60435.381304	0.015581	0.010009	0.000999
908	-21250.000000	60435.381304	0.015311	0.010628	0.001853
909	-16250.000000	60435.381304	0.014972	0.011510	0.002484
910	-11250.000000	60435.381304	0.014660	0.012521	0.002889
911	-6250.000000	60435.381304	0.014429	0.013564	0.003112
912	-1250.000000	60435.381304	0.014301	0.014585	0.003206
913	3750.000000	60435.381304	0.014273	0.015563	0.003217
914	8750.000000	60435.381304	0.014333	0.016492	0.003179
915	13750.000000	60435.381304	0.014465	0.017375	0.003112
916	18750.000000	60435.381304	0.014656	0.018218	0.003030
